0.10943011357401056	0.06612475901134364	0.3090854546710289
0.10585746636030666	0.04257365709442837	0.3316422614279515
0.10148991328035573	0.020388403633718695	0.3592179063019153
0.08169736632120794	0.061617135629400833	0.3532987549997335
0.08386947948016407	0.04210072814824559	0.33610470888256105
0.08889684579114228	4.343111342314574E-17	0.29630900678367933
0.08379640349252465	-0.04206404552771608	0.3366831648881099
0.06268824023422379	0.08415161366101968	0.33682768924075956
0.061709844375369464	0.061984935714144686	0.3471780362935625
0.059308425224572234	0.03964973663604971	0.37258239732499976
0.062067815864704896	4.03849295287626E-17	0.34339109349724983
0.06271322287561554	-0.020942277648252544	0.33656340050081834
0.0629606147172356	-0.04209135181940227	0.33394626818609463
0.06288916641354637	-0.06316951495693161	0.33470211228827973
0.04302089138551347	0.10851701587173873	0.3162025126498974
0.042082739027395795	0.08466702146267187	0.3311140173763767
0.04142198039296108	0.06235861717738161	0.3416164751223705
0.040785385525696626	0.040866025291654305	0.35173486078747984
0.040695518541651064	3.9685637971516036E-17	0.35316325559537487
0.0416734391463447	-0.02085729812990375	0.3376196526903321
0.04194101476146083	-0.042023939406423606	0.33336666007674387
0.04182995862175161	-0.06297280698541359	0.3351318468695388
0.022127245387897128	0.1115735970585339	0.29589963512134676
0.02160697535035623	0.0869000255397056	0.3124548961511875
0.02111444525791948	0.06354200838701095	0.32812745781528496
0.02064659492431544	0.04135441764884624	0.34301469681971064
0.024499053341274543	4.775861541885412E-17	0.22042748230161258
0.021521071894877255	-0.02153169648731717	0.3151883884267406
0.02235650739563493	-0.04477931336366637	0.28860439974653174
0.022907212103388835	-0.06893717764385153	0.27108069180763006
0.023462931153925268	-0.09436440239558319	0.25339742489421935
-7.885314835610467E-17	0.1124919182290059	0.28975398089291315
-7.66403053582028E-17	0.08720700188226227	0.3096854986944737
-7.478022635843252E-17	0.06367020369754121	0.32643960087496393
-7.380307929692089E-17	0.04182309385835541	0.33524095915918384
-7.208595480315219E-17	0.020404840679625613	0.35070744161975476
-8.821740395297986E-17	4.865471125343561E-17	0.20540826485953478
-7.599343642379624E-17	-0.021510902743248662	0.31551197607837556
-7.814637166305599E-17	-0.044284372249631415	0.29612005939580954
-8.039194562631532E-17	-0.0684481955047194	0.2758937272674743
-8.278498819471073E-17	-0.09419887600364985	0.2543391160288597
